,Rank,Prev_rank,Rider_name,Team_name,Points,Time,Year,Weight(kg),Height(m),Age,UAE-Team Emirates,Team Jumbo-Visma,INEOS Grenadiers,AG2R Citroën Team,BORA - hansgrohe,Movistar Team,Astana - Premier Tech,"Cofidis, Solutions Crédits",Bahrain - Victorious,EF Education - Nippo,Groupama - FDJ,Deceuninck - Quick Step,Team BikeExchange,Intermarché - Wanty - Gobert Matériaux,Trek - Segafredo,Team Qhubeka NextHash,B&B Hotels p/b KTM,Team Arkéa Samsic,Alpecin-Fenix,Israel Start-Up Nation,Team DSM,Team TotalEnergies,Lotto Soudal
127,37,37,BERNARD Julien,Trek - Segafredo,25.0,2:03:322:03:32,2021,60.0,1.76,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,30,30,BERNARD Julien,Trek - Segafredo,50.0,1:20:071:20:07,2019,60.0,1.76,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
129,35,35,BERNARD Julien,Trek - Segafredo,25.0,1:34:121:34:12,2018,60.0,1.76,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
130,38,39,PORTE Richie,INEOS Grenadiers,25.0,2:06:392:06:39,2021,62.0,1.72,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3,3,PORTE Richie,Trek - Segafredo,340.0,3:303:30,2020,62.0,1.72,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
132,11,11,PORTE Richie,Trek - Segafredo,190.0,12:4212:42,2019,62.0,1.72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,5,5,PORTE Richie,BMC Racing Team,280.0,5:175:17,2016,62.0,1.72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,48,48,PORTE Richie,Team Sky,25.0,2:16:052:16:05,2015,62.0,1.72,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,23,23,PORTE Richie,Team Sky,85.0,1:01:081:01:08,2014,62.0,1.72,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,19,19,PORTE Richie,Sky Procycling,110.0,39:4139:41,2013,62.0,1.72,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,34,34,PORTE Richie,Sky Procycling,30.0,1:20:491:20:49,2012,62.0,1.72,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,72,72,PORTE Richie,Saxo Bank - Sungard,25.0,2:09:242:09:24,2011,62.0,1.72,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,39,40,STUYVEN Jasper,Trek - Segafredo,25.0,2:07:392:07:39,2021,78.0,1.86,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140,71,73,STUYVEN Jasper,Trek - Segafredo,25.0,3:40:523:40:52,2020,78.0,1.86,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
141,43,43,STUYVEN Jasper,Trek - Segafredo,25.0,1:43:421:43:42,2019,78.0,1.86,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142,63,63,STUYVEN Jasper,Trek - Segafredo,25.0,2:20:242:20:24,2018,78.0,1.86,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
143,99,100,STUYVEN Jasper,Trek - Segafredo,25.0,",,3:33:29",2016,78.0,1.86,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
144,40,41,MARTIN Dan,Israel Start-Up Nation,25.0,2:09:352:09:35,2021,59.0,1.75,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
145,41,40,MARTIN Dan,Israel Start-Up Nation,25.0,2:30:252:30:25,2020,59.0,1.75,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,18,18,MARTIN Dan,UAE-Team Emirates,120.0,45:2145:21,2019,59.0,1.75,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,8,8,MARTIN Dan,UAE-Team Emirates,220.0,9:059:05,2018,59.0,1.75,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,6,6,MARTIN Dan,Quick-Step Floors,260.0,4:424:42,2017,59.0,1.75,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,9,9,MARTIN Dan,Etixx - Quick Step,210.0,7:047:04,2016,59.0,1.75,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,39,39,MARTIN Dan,Team Cannondale - Garmin ,25.0,2:03:372:03:37,2015,59.0,1.75,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
151,33,33,MARTIN Dan,Garmin Sharp,35.0,1:13:081:13:08,2013,59.0,1.75,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
152,35,35,MARTIN Dan,Garmin Sharp,25.0,1:25:231:25:23,2012,59.0,1.75,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
153,41,42,THOMAS Geraint,INEOS Grenadiers,25.0,2:11:372:11:37,2021,71.0,1.83,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2,2,THOMAS Geraint,Team INEOS,380.0,1:111:11,2019,71.0,1.83,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1,1,THOMAS Geraint,Team Sky,500.0,83:17:13,2018,71.0,1.83,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,15,15,THOMAS Geraint,Team Sky,150.0,28:3128:31,2016,71.0,1.83,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,15,15,THOMAS Geraint,Team Sky,150.0,31:3931:39,2015,71.0,1.83,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,22,22,THOMAS Geraint,Team Sky,90.0,59:1459:14,2014,71.0,1.83,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,140,139,THOMAS Geraint,Sky Procycling,25.0,3:43:343:43:34,2013,71.0,1.83,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,31,31,THOMAS Geraint,Sky Procycling,45.0,1:00:481:00:48,2011,71.0,1.83,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,42,43,MADOUAS Valentin,Groupama - FDJ,25.0,2:11:392:11:39,2021,71.0,1.78,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
162,27,27,MADOUAS Valentin,Groupama - FDJ,65.0,1:42:431:42:43,2020,71.0,1.78,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
163,43,44,POWLESS Neilson,EF Education - Nippo,25.0,2:13:332:13:33,2021,67.0,1.83,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
164,56,57,POWLESS Neilson,EF Pro Cycling,25.0,3:03:093:03:09,2020,67.0,1.83,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
165,44,46,FORMOLO Davide,UAE-Team Emirates,25.0,2:15:562:15:56,2021,62.0,1.81,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,45,45,DONOVAN Mark,Team DSM,25.0,2:17:402:17:40,2021,74.0,1.86,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
167,46,47,RODRÍGUEZ Cristián,Team TotalEnergies,25.0,2:19:312:19:31,2021,56.0,1.77,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,47,48,LATOUR Pierre,Team TotalEnergies,25.0,2:19:362:19:36,2021,66.0,1.8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,13,13,LATOUR Pierre,AG2R La Mondiale,170.0,22:1322:13,2018,66.0,1.8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,29,26,LATOUR Pierre,AG2R La Mondiale,55.0,1:18:451:18:45,2017,66.0,1.8,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,48,49,BAKELANTS Jan,Intermarché - Wanty - Gobert Matériaux,25.0,2:21:302:21:30,2021,67.0,1.77,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172,22,22,BAKELANTS Jan,AG2R La Mondiale,90.0,50:0450:04,2017,67.0,1.77,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,50,50,BAKELANTS Jan,AG2R La Mondiale,25.0,2:13:472:13:47,2016,67.0,1.77,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,20,20,BAKELANTS Jan,AG2R La Mondiale,100.0,1:16:361:16:36,2015,67.0,1.77,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,24,24,BAKELANTS Jan,Omega Pharma - Quick-Step,80.0,1:06:281:06:28,2014,67.0,1.77,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
176,18,18,BAKELANTS Jan,RadioShack - Leopard,120.0,35:5135:51,2013,67.0,1.77,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,49,50,KÜNG Stefan,Groupama - FDJ,25.0,2:22:032:22:03,2021,83.0,1.93,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178,96,98,KÜNG Stefan,Groupama - FDJ,25.0,3:02:383:02:38,2019,83.0,1.93,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
179,53,53,KÜNG Stefan,BMC Racing Team,25.0,2:07:142:07:14,2018,83.0,1.93,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,79,79,KÜNG Stefan,BMC Racing Team,25.0,2:49:172:49:17,2017,83.0,1.93,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,50,52,POLITT Nils,BORA - hansgrohe,25.0,2:22:442:22:44,2021,80.0,1.92,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,120,120,POLITT Nils,Israel Start-Up Nation,25.0,5:09:025:09:02,2020,80.0,1.92,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,64,64,POLITT Nils,Team Katusha Alpecin,25.0,2:14:282:14:28,2019,80.0,1.92,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,87,86,POLITT Nils,Team Katusha Alpecin,25.0,3:00:543:00:54,2018,80.0,1.92,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,95,93,POLITT Nils,Team Katusha Alpecin,25.0,3:05:523:05:52,2017,80.0,1.92,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,51,53,ROLLAND Pierre,B&B Hotels p/b KTM,25.0,2:23:112:23:11,2021,70.0,1.84,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
187,18,18,ROLLAND Pierre,B&B Hotels - Vital Concept p/b KTM,120.0,1:08:261:08:26,2020,70.0,1.84,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188,27,27,ROLLAND Pierre,Team EF Education First-Drapac p/b Cannondale,65.0,1:09:091:09:09,2018,70.0,1.84,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,54,54,ROLLAND Pierre,Cannondale-Drapac Pro Cycling Team,25.0,2:11:542:11:54,2017,70.0,1.84,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,16,16,ROLLAND Pierre,Cannondale-Drapac Pro Cycling Team,140.0,30:4230:42,2016,70.0,1.84,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,10,10,ROLLAND Pierre,Team Europcar,200.0,17:3017:30,2015,70.0,1.84,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,11,11,ROLLAND Pierre,Team Europcar,190.0,23:0723:07,2014,70.0,1.84,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
193,24,24,ROLLAND Pierre,Team Europcar,80.0,52:1552:15,2013,70.0,1.84,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194,8,8,ROLLAND Pierre,Team Europcar,220.0,16:2616:26,2012,70.0,1.84,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,10,11,ROLLAND Pierre,Team Europcar,200.0,10:4310:43,2011,70.0,1.84,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,52,54,COLBRELLI Sonny,Bahrain - Victorious,25.0,2:24:392:24:39,2021,74.0,1.76,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,93,94,COLBRELLI Sonny,Bahrain - McLaren,25.0,4:24:424:24:42,2020,74.0,1.76,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,85,85,COLBRELLI Sonny,Bahrain Merida,25.0,2:48:272:48:27,2019,74.0,1.76,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,109,109,COLBRELLI Sonny,Bahrain Merida Pro Cycling Team,25.0,",,3:21:55",2018,74.0,1.76,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,122,123,COLBRELLI Sonny,Bahrain Merida Pro Cycling Team,25.0,3:36:223:36:22,2017,74.0,1.76,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,53,51,VALGREN Michael,EF Education - Nippo,25.0,2:26:162:26:16,2021,71.0,1.79,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,73,69,VALGREN Michael,NTT Pro Cycling,25.0,3:41:453:41:45,2020,71.0,1.79,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,75,74,VALGREN Michael,Team Dimension Data,25.0,2:28:072:28:07,2019,71.0,1.79,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,44,44,VALGREN Michael,Astana Pro Team,25.0,1:59:201:59:20,2018,71.0,1.79,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,61,62,VALGREN Michael,Astana Pro Team,25.0,2:25:362:25:36,2017,71.0,1.79,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,77,78,VALGREN Michael,Tinkoff,25.0,3:01:223:01:22,2016,71.0,1.79,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,54,55,VAN BAARLE Dylan,INEOS Grenadiers,25.0,2:27:072:27:07,2021,78.0,1.87,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,59,59,VAN BAARLE Dylan,INEOS Grenadiers,25.0,3:07:423:07:42,2020,78.0,1.87,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,46,46,VAN BAARLE Dylan,Team INEOS,25.0,1:51:381:51:38,2019,78.0,1.87,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,77,77,VAN BAARLE Dylan,Cannondale-Drapac Pro Cycling Team,25.0,2:47:112:47:11,2017,78.0,1.87,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,91,91,VAN BAARLE Dylan,Cannondale-Drapac Pro Cycling Team,25.0,3:23:153:23:15,2016,78.0,1.87,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,147,147,VAN BAARLE Dylan,Team Cannondale - Garmin ,25.0,4:18:404:18:40,2015,78.0,1.87,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,55,56,RUTSCH Jonas,EF Education - Nippo,25.0,2:29:332:29:33,2021,82.0,1.97,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,56,58,CORT Magnus,EF Education - Nippo,25.0,2:30:232:30:23,2021,68.0,1.83,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,104,103,CORT Magnus,Astana Pro Team,25.0,3:12:223:12:22,2019,68.0,1.83,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,68,68,CORT Magnus,Astana Pro Team,25.0,2:32:262:32:26,2018,68.0,1.83,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,57,57,FRAILE Omar,Astana - Premier Tech,25.0,2:31:142:31:14,2021,72.0,1.83,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,60,60,FRAILE Omar,Astana Pro Team,25.0,3:13:413:13:41,2020,72.0,1.83,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,71,69,FRAILE Omar,Astana Pro Team,25.0,2:19:522:19:52,2019,72.0,1.83,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,57,55,FRAILE Omar,Astana Pro Team,25.0,2:10:592:10:59,2018,72.0,1.83,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,58,59,SCHÄR Michael,AG2R Citroën Team,25.0,2:35:182:35:18,2021,78.0,1.98,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,69,71,SCHÄR Michael,CCC Team,25.0,3:38:553:38:55,2020,78.0,1.98,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,70,71,SCHÄR Michael,CCC Team,25.0,2:19:452:19:45,2019,78.0,1.98,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,90,88,SCHÄR Michael,BMC Racing Team,25.0,3:04:143:04:14,2018,78.0,1.98,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,72,73,SCHÄR Michael,BMC Racing Team,25.0,2:41:542:41:54,2017,78.0,1.98,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,76,77,SCHÄR Michael,BMC Racing Team,25.0,3:00:543:00:54,2016,78.0,1.98,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,56,56,SCHÄR Michael,BMC Racing Team,25.0,2:31:132:31:13,2015,78.0,1.98,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,43,43,SCHÄR Michael,BMC Racing Team,25.0,2:09:432:09:43,2014,78.0,1.98,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,49,49,SCHÄR Michael,BMC Racing Team,25.0,1:43:531:43:53,2012,78.0,1.98,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,103,103,SCHÄR Michael,BMC Racing Team,25.0,2:49:372:49:37,2011,78.0,1.98,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,59,60,DILLIER Silvan,Alpecin-Fenix,25.0,2:35:432:35:43,2021,75.0,1.83,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
232,83,79,DILLIER Silvan,AG2R La Mondiale,25.0,2:55:152:55:15,2018,75.0,1.83,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,60,61,GEOGHEGAN HART Tao,INEOS Grenadiers,25.0,2:37:022:37:02,2021,65.0,1.83,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,61,63,GESBERT Élie,Team Arkéa Samsic,25.0,2:38:282:38:28,2021,63.0,1.81,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,78,78,GESBERT Élie,Team Arkéa Samsic,25.0,2:33:022:33:02,2019,63.0,1.81,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,86,87,GESBERT Élie,Team Fortuneo - Samsic,25.0,3:00:483:00:48,2018,63.0,1.81,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237,85,86,GESBERT Élie,Fortuneo - Oscaro,25.0,2:55:132:55:13,2017,63.0,1.81,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,62,62,GESCHKE Simon,"Cofidis, Solutions Crédits",25.0,2:38:512:38:51,2021,64.0,1.71,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,48,48,GESCHKE Simon,CCC Team,25.0,2:44:272:44:27,2020,64.0,1.71,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,63,63,GESCHKE Simon,CCC Team,25.0,2:13:252:13:25,2019,64.0,1.71,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,25,25,GESCHKE Simon,Team Sunweb,75.0,50:1550:15,2018,64.0,1.71,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
242,64,61,GESCHKE Simon,Team Sunweb,25.0,2:28:572:28:57,2017,64.0,1.71,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,66,66,GESCHKE Simon,Team Giant - Alpecin,25.0,2:47:322:47:32,2016,64.0,1.71,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,38,38,GESCHKE Simon,Team Giant - Alpecin,25.0,1:58:141:58:14,2015,64.0,1.71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
245,75,73,GESCHKE Simon,Team Argos - Shimano,25.0,2:27:422:27:42,2013,64.0,1.71,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,63,64,ROTA Lorenzo,Intermarché - Wanty - Gobert Matériaux,25.0,2:39:572:39:57,2021,62.0,1.73,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
247,64,67,ASGREEN Kasper,Deceuninck - Quick Step,25.0,2:43:412:43:41,2021,75.0,1.92,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,114,116,ASGREEN Kasper,Deceuninck - Quick Step,25.0,5:00:045:00:04,2020,75.0,1.92,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
249,122,122,ASGREEN Kasper,Deceuninck - Quick Step,25.0,3:38:183:38:18,2019,75.0,1.92,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
250,65,66,VAN MOER Brent,Lotto Soudal,25.0,2:43:492:43:49,2021,79.0,1.91,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,66,65,HOULE Hugo,Astana - Premier Tech,25.0,2:44:392:44:39,2021,72.0,1.82,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,47,46,HOULE Hugo,Astana Pro Team,25.0,2:39:542:39:54,2020,72.0,1.82,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,91,91,HOULE Hugo,Astana Pro Team,25.0,2:56:112:56:11,2019,72.0,1.82,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,67,70,ERVITI Imanol,Movistar Team,25.0,2:49:072:49:07,2021,82.0,1.89,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,74,75,ERVITI Imanol,Movistar Team,25.0,3:48:003:48:00,2020,82.0,1.89,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,99,100,ERVITI Imanol,Movistar Team,25.0,3:04:343:04:34,2019,82.0,1.89,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,77,77,ERVITI Imanol,Movistar Team,25.0,2:47:462:47:46,2018,82.0,1.89,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,92,92,ERVITI Imanol,Movistar Team,25.0,3:00:213:00:21,2017,82.0,1.89,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,108,109,ERVITI Imanol,Movistar Team,25.0,3:46:423:46:42,2016,82.0,1.89,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,115,115,ERVITI Imanol,Movistar Team,25.0,3:47:143:47:14,2015,82.0,1.89,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,81,83,ERVITI Imanol,Movistar Team,25.0,3:22:483:22:48,2014,82.0,1.89,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,118,118,ERVITI Imanol,Movistar Team,25.0,3:19:123:19:12,2013,82.0,1.89,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,88,88,ERVITI Imanol,Movistar Team,25.0,2:29:472:29:47,2011,82.0,1.89,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,68,69,KWIATKOWSKI Michał,INEOS Grenadiers,25.0,2:49:222:49:22,2021,68.0,1.76,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
